request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
109,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,482,2050,0,0,0,0,0,,0,718,382604598,1788922644734867,1788922644842781,1788922689397447,2051,ok,,length,779a09d2-747f-4d2a-9ed8-81d890d5575b
111,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,495,1755,0,0,0,0,0,,0,741,389388554,1788922651519335,1788922651595480,1788922690142571,1756,ok,,length,3331968e-7c82-48f0-9160-250232cec9eb
95,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,844,5085,0,0,0,0,0,,0,1077,326348564,1788922588478722,1788922588579915,1788922703562950,5086,ok,,length,f38e60b8-4bfc-405f-97da-030418e2c3d9
104,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,556,3524,0,0,0,0,0,,0,786,367458299,1788922629589900,1788922629678046,1788922706729605,3525,ok,,length,6321746f-36c3-4c12-9a7c-b8ed83df268d
100,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,679,4350,0,0,0,0,0,,0,928,347578332,1788922609708601,1788922609840844,1788922709425357,4351,ok,,length,045c2210-c382-468b-afb5-14980b0e88d6
116,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1869,2269,0,0,0,0,0,,0,2093,399300233,1788922661430240,1788922661611067,1788922713446921,2270,ok,,length,923b4bcf-4419-4a80-a876-4088dbf26b2d
78,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,1010,10081,0,0,0,0,0,,0,1211,234202488,1788922496333175,1788922496482752,1788922717243139,10082,ok,,length,f6fc76db-472f-48bb-a3f6-7cdaa319ffdd
91,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,617,7524,0,0,0,0,0,,0,857,293779587,1788922555909900,1788922555998411,1788922718049716,7525,ok,,length,6ef9791d-c79b-417d-a967-65d4ab510f5a
105,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,407,4056,0,0,0,0,0,,0,656,367749759,1788922629879558,1788922629958011,1788922719701628,4057,ok,,length,0550838d-5f9b-47fd-bc9e-c584ac693405
117,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,1220,2528,0,0,0,0,0,,0,1451,399603927,1788922661734820,1788922661872105,1788922719771652,2529,ok,,length,b59cd849-ddf2-420e-91fd-4e9492fa6953
89,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,1253,7905,0,0,0,0,0,,0,1512,288054436,1788922550184701,1788922550350597,1788922720477627,7906,ok,,length,06396818-d1f3-4228-8ebb-b2c690f260f7
71,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,706,10967,0,0,0,0,0,,0,943,221463382,1788922483593433,1788922483680664,1788922722684893,10968,ok,,length,5a89de29-dc1c-4e3f-8e32-823851637423
120,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,1234,2571,0,0,0,0,0,,0,1509,404222669,1788922666352728,1788922666496127,1788922725903280,2572,ok,,length,71be5a15-4019-4202-a3fd-20a465785fa0
94,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,2728,6989,0,0,0,0,0,,0,2990,316412931,1788922578543536,1788922578775521,1788922732078120,6990,ok,,length,737bfe6b-46f7-4d8e-bfa4-5eecc0d6fe8f
