0, GPU-a1effdd5-b441-89a7-74dd-1398f5b54c9b, 00000000:18:00.0
1, GPU-0f6f1fc1-7d81-1bc8-6a55-8042bad8fb76, 00000000:2A:00.0
2, GPU-4b164d9e-5396-6258-4c82-85891ce21735, 00000000:3A:00.0
3, GPU-3a579f07-4a82-7968-0567-aa74b320444b, 00000000:9A:00.0
4, GPU-6c768bb9-afbf-80ff-ae23-98365168e2ce, 00000000:AB:00.0
5, GPU-91bc9be6-a2b6-f372-0692-872c92d345f3, 00000000:BA:00.0
6, GPU-e5effe9c-2a69-e03b-9ac0-29312e44ca53, 00000000:DB:00.0
