request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
68,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,43148,1630,0,0,0,0,0,,0,44781,318463019,1788927270255894,1788927274224051,1788927306474782,1631,ok,,length,2929d615-5c66-48bc-950c-e83b79de027c
76,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,22796,50,0,0,0,0,0,,0,24669,367786342,1788927319578750,1788927321341431,1788927322118042,51,ok,,length,c85277f8-29f9-484c-ba04-411c248e29f2
75,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,32431,357,0,0,0,0,0,,0,34133,363746809,1788927315547533,1788927318256916,1788927324062842,358,ok,,length,879cabed-16e2-41ae-a680-313efcba29ba
79,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,29875,50,0,0,0,0,0,,0,31892,373800348,1788927325593005,1788927328494735,1788927329310028,51,ok,,length,00a430ea-08da-4812-a947-fdcebd1cedd2
81,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,49161,50,0,0,0,0,0,,0,50819,383877225,1788927335669773,1788927340356738,1788927341263347,51,ok,,length,840d5b90-7420-46b2-9b10-5bf33a01ec01
77,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,23954,423,0,0,0,0,0,,0,25799,373180213,1788927324972214,1788927326833117,1788927343314178,424,ok,,length,557e10d6-2bfa-4d73-bac2-2c571c11200f
78,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,121000,638,0,0,0,0,0,,0,121949,373344289,1788927325138214,1788927341412796,1788927353855706,638,ok,,length,a5e8b870-a76a-4673-a4e1-ac6c7534c7b0
83,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,11972,342,0,0,0,0,0,,0,13989,399389632,1788927351181454,1788927352017232,1788927357924309,343,ok,,length,e64caaf3-2fdf-49fe-9cd9-d34947e5bd30
80,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,51524,1094,0,0,0,0,0,,0,53181,378145135,1788927329938233,1788927334857803,1788927358890350,1095,ok,,length,60e5267e-c85e-4bc8-b7bc-215221686d8a
85,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,20513,60,0,0,0,0,0,,0,22291,415716569,1788927367509277,1788927369107472,1788927370097113,61,ok,,length,8c7e2cdb-cdd4-4db2-90bb-52ea51f9a41f
82,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,27839,1836,0,0,0,0,0,,0,29752,387210281,1788927339002779,1788927341668516,1788927375223228,1837,ok,,length,e758e46b-e307-471d-b55a-d9c8ed8f075b
87,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,24443,227,0,0,0,0,0,,0,26328,421960188,1788927373752450,1788927375904047,1788927379740231,228,ok,,length,04e415e3-24ac-4616-9bbe-f1eee5aefbb7
86,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,15144,782,0,0,0,0,0,,0,17068,416743003,1788927368535228,1788927369877499,1788927382537269,783,ok,,length,6d3bc89f-e32a-4b7e-9da6-a5e70960ba29
92,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,12251,50,0,0,0,0,0,,0,14091,443530312,1788927395322185,1788927396194915,1788927400767740,51,ok,,length,fff2e348-0fc2-40ad-b950-ed43b54ce590
94,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,82304,50,0,0,0,0,0,,0,83903,451036909,1788927402830717,1788927412249651,1788927414173183,51,ok,,length,e2f5e79f-ec01-46ad-bb28-393559d0e661
97,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,13630,50,0,0,0,0,0,,0,15519,459723574,1788927411516018,1788927413154483,1788927414209538,51,ok,,length,95e90254-e79a-44c8-8450-44f4dc2ad60b
84,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,32971,1354,0,0,0,0,0,,0,34831,415214734,1788927367007617,1788927369757698,1788927417359283,1354,ok,,length,1de3035e-91d1-43c0-b25a-abda96e15e69
91,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,92459,111,0,0,0,0,0,,0,93761,442675786,1788927394469495,1788927405365951,1788927417359323,111,ok,,length,0d20168a-8454-40ca-9503-269e595ecee5
89,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,30927,403,0,0,0,0,0,,0,32711,438688650,1788927390480735,1788927393058866,1788927420934774,403,ok,,length,19c42804-6692-4543-bab4-926740edced9
95,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,86988,512,0,0,0,0,0,,0,88303,453874747,1788927405667798,1788927415700659,1788927427363828,513,ok,,length,1b819a8f-2cd6-472c-ab5f-668c46ab107d
99,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,26934,50,0,0,0,0,0,,0,28787,473371341,1788927425163425,1788927427338584,1788927428123765,51,ok,,length,aa9a54c7-5aea-4f3c-b8b9-107a15408f05
88,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,45239,894,0,0,0,0,0,,0,47015,431134005,1788927382926090,1788927387182525,1788927428377458,894,ok,,length,f9bf2c2b-75e6-4a47-bf26-e8077b61a2f6
103,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,35782,50,0,0,0,0,0,,0,37716,487581448,1788927439373871,1788927442549028,1788927443475278,51,ok,,length,335ccd79-bd7e-44d7-8006-38c3fbfdecae
90,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,34937,1021,0,0,0,0,0,,0,36488,439064651,1788927390856863,1788927394139410,1788927446924210,1021,ok,,length,b8e483a2-b363-4ccb-98d2-6fe15ac13713
96,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,121000,509,0,0,0,0,0,,0,122043,455761480,1788927407555706,1788927425213183,1788927447348532,509,ok,,length,eaf95865-4545-4ff6-a01d-e9ecef5d0e75
98,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,63051,804,0,0,0,0,0,,0,64747,463900400,1788927415693436,1788927422214451,1788927450673741,804,ok,,length,ab59c3c4-81ef-4c2a-aaa5-1a86a2a78228
101,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,52909,604,0,0,0,0,0,,0,54596,482188657,1788927433981461,1788927439132239,1788927457182856,605,ok,,length,418b7b35-ed51-4411-8d25-f3552b84cbc5
105,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,15462,50,0,0,0,0,0,,0,17393,506736922,1788927458529090,1788927459676331,1788927460589943,51,ok,,length,9135b9f9-02ae-452a-b03c-a37efeee9f35
93,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,41642,1746,0,0,0,0,0,,0,43383,443544231,1788927395336905,1788927399900470,1788927472053214,1746,ok,,length,4c7ba799-c4da-4efb-b56f-74c22a2d60b9
111,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,38706,50,0,0,0,0,0,,0,40439,515726525,1788927467518541,1788927471833488,1788927477098107,51,ok,,length,41e0ea9d-1089-4e1a-be64-d90604c5164d
108,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,32647,50,0,0,0,0,0,,0,34325,509223620,1788927461016291,1788927472523656,1788927477618967,51,ok,,length,a6395af0-e084-474d-a8a8-6e1a93c760cd
112,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,47363,50,0,0,0,0,0,,0,49124,520492352,1788927472284534,1788927476798636,1788927477793853,51,ok,,length,4d0f40aa-fbb8-46b9-903c-5999dc45fed7
104,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,55635,960,0,0,0,0,0,,0,57167,487646343,1788927439438908,1788927444914270,1788927477928966,961,ok,,length,b241a8f0-2c69-4227-84c1-98fbeadd1e8f
115,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,8806,50,0,0,0,0,0,,0,10685,528652276,1788927480444295,1788927481074613,1788927482179292,51,ok,,length,106761fb-9b4d-45fd-86ed-6f239cee98fc
102,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,12652,1417,0,0,0,0,0,,0,14460,482989668,1788927434781302,1788927437522625,1788927484717507,1418,ok,,length,b50a5774-717b-47b4-87c1-84b4f88867ba
114,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,43079,50,0,0,0,0,0,,0,44657,528335456,1788927480128211,1788927484147758,1788927485052909,51,ok,,length,8750d8f8-29f6-4148-89b3-cee70ca93b3e
100,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,74549,1451,0,0,0,0,0,,0,75957,477572202,1788927429365374,1788927437478885,1788927485373381,1452,ok,,length,f0fe7b78-cadb-492f-9d77-18e74cc323ca
113,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,44965,470,0,0,0,0,0,,0,46652,520698653,1788927472491430,1788927476686764,1788927487451801,471,ok,,length,791d8654-a446-43c5-955b-de0920b0a3e9
110,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,23588,608,0,0,0,0,0,,0,25444,514748222,1788927466540703,1788927468436941,1788927494536667,609,ok,,length,9cd32101-bdbd-48f7-82b7-72f0c0179ac7
107,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,91969,721,0,0,0,0,0,,0,93369,508779332,1788927460573349,1788927472069656,1788927495080362,722,ok,,length,598e49be-ea90-4e94-9c6d-5b55cd22c0d9
106,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,45908,1104,0,0,0,0,0,,0,47539,507543320,1788927459336053,1788927463618764,1788927500576565,1105,ok,,length,24497ab9-f74a-4d3b-85a2-bf25e7e21249
109,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,14807,1321,0,0,0,0,0,,0,16665,509441808,1788927461233803,1788927472476305,1788927506780004,1322,ok,,length,37d6eeb8-d7cf-42c2-8fa6-c9ebf7bd1eb6
118,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,17661,901,0,0,0,0,0,,0,19682,545721282,1788927497513865,1788927498852079,1788927514375374,902,ok,,length,8e00180c-6488-4618-a345-c1b1e92e705f
116,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,40479,1466,0,0,0,0,0,,0,42208,534863643,1788927486656211,1788927490375045,1788927517009541,1467,ok,,length,9083c88a-9a13-4db3-8da9-7fa4215e0a2b
117,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,34618,1514,0,0,0,0,0,,0,36390,538668511,1788927490461059,1788927493723403,1788927520864101,1515,ok,,length,c6f9bb93-2570-4237-95f3-3de1d29d7a01
119,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,19041,1152,0,0,0,0,0,,0,20960,561637299,1788927513429819,1788927514889468,1788927536109430,1153,ok,,length,3a6e9815-0e3f-4971-84a3-4474d21bc288
128,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,25200,50,0,0,0,0,0,,0,27164,592173153,1788927543965193,1788927545992427,1788927551395767,51,ok,,length,3d9a8955-f060-4c5a-9b44-1af94c3124a0
125,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,106073,50,0,0,0,0,0,,0,107155,585666666,1788927537460653,1788927550953717,1788927551918684,50,ok,,length,a4803106-623b-4e7d-8431-2956dad2c782
130,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,54108,50,0,0,0,0,0,,0,55675,600582851,1788927552375605,1788927557694831,1788927558603794,51,ok,,length,83a45cee-1104-45ac-ad95-5649b25cfd97
120,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,28508,506,0,0,0,0,0,,0,30233,575828700,1788927527620836,1788927529928440,1788927559739185,507,ok,,length,e9164e39-a586-4bb5-966e-14367600a2da
121,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,15891,752,0,0,0,0,0,,0,17670,578366559,1788927530158531,1788927531335987,1788927564000230,752,ok,,length,c991729a-4073-4b74-b7c1-6c4831a8bf15
131,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,36320,348,0,0,0,0,0,,0,38205,604444846,1788927556237424,1788927559491589,1788927577755445,349,ok,,length,e3941077-b684-499e-aefa-404d7bf09649
126,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,45701,681,0,0,0,0,0,,0,47266,587312490,1788927539105566,1788927543326781,1788927577892277,682,ok,,length,1665c2bf-306c-4177-a99a-c95817961e64
132,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,70900,50,0,0,0,0,0,,0,72429,605728870,1788927557522458,1788927573299888,1788927578662512,51,ok,,length,d1d6b87e-b351-47f0-9261-64cb5b3ef77f
136,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,16130,50,0,0,0,0,0,,0,17994,618573297,1788927570365424,1788927577625047,1788927578702681,51,ok,,length,321e92a8-40fa-4cf8-9f35-562c30632859
135,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,38067,50,0,0,0,0,0,,0,39782,617718830,1788927569511176,1788927577625287,1788927578702706,51,ok,,length,b2a28081-cb6a-4c59-b05f-c56eb37715a4
123,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,60804,969,0,0,0,0,0,,0,62356,578986107,1788927530779343,1788927536960376,1788927581310014,970,ok,,length,ede59cc1-0dff-40dd-b4aa-16ded0040ccc
143,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,49747,50,0,0,0,0,0,,0,51416,641502748,1788927593295259,1788927598918327,1788927605234417,51,ok,,length,3fb290ca-7baf-45f4-9ba4-b83cb1074b2e
145,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,54689,50,0,0,0,0,0,,0,56279,647864965,1788927599657490,1788927605023480,1788927606232248,51,ok,,length,b86941ca-7ca4-466b-bc9e-5708043f0fb7
144,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,93211,50,0,0,0,0,0,,0,94570,643817692,1788927595611693,1788927607387823,1788927608619050,50,ok,,length,8d6d276c-d50e-4b7a-abb2-3cc7c2a9c529
133,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,68822,280,0,0,0,0,0,,0,70606,613853752,1788927565647028,1788927573299767,1788927610375441,280,ok,,length,9ca4656d-af52-43ce-b3aa-a4b8c9bb62a1
138,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,36913,394,0,0,0,0,0,,0,38797,630273342,1788927582065959,1788927585373794,1788927613721884,395,ok,,length,6797a9a8-b414-4536-881d-384ad3b0985f
147,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,33989,50,0,0,0,0,0,,0,35753,659954993,1788927611747022,1788927614683695,1788927615798510,51,ok,,length,994ce96c-8a97-450e-8c2f-8fcea8e7cbdd
141,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,18167,423,0,0,0,0,0,,0,20125,636556437,1788927588348602,1788927593140662,1788927626285680,424,ok,,length,005c3f26-f405-4a09-95f1-ee3dda1e490d
122,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,9088,1706,0,0,0,0,0,,0,10930,578604152,1788927530398170,1788927531015212,1788927634901701,1707,ok,,length,52809348-4102-4a6b-8f31-c0383fab6b37
149,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,19120,66,0,0,0,0,0,,0,21024,667294744,1788927619087108,1788927620562993,1788927637952172,66,ok,,length,78cf21dd-895e-432d-86b9-5f4e5feecf2c
134,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,93992,1129,0,0,0,0,0,,0,95132,614188522,1788927565982007,1788927577174757,1788927640215364,1130,ok,,length,edc62c46-c3b0-4eb4-9184-c6efde5f4d94
